legal_dong_code,legal_dong_tip,COL_ADM_SECT_CD,SGG_OID,center_latitude,center_longitude,radius_km,filename
4678025341,장도리,46780,1380,34.79039483546591,127.45082789292839,4.268,LSMD_ADM_SECT_RI_46_202511.shp
4678038029,정흥리,46780,1310,34.74551104822025,127.12734812005965,2.646,LSMD_ADM_SECT_RI_46_202511.shp
4678025024,봉산리,46780,1309,34.73273352370097,127.09170027950286,3.139,LSMD_ADM_SECT_RI_46_202511.shp
4678037024,신월리,46780,1313,34.8250197061256,127.26648801791403,2.021,LSMD_ADM_SECT_RI_46_202511.shp
4678025027,대야리,46780,1314,34.755318108925124,127.02961275299116,2.644,LSMD_ADM_SECT_RI_46_202511.shp
4678032027,초당리,46780,1316,34.77171953175071,127.11507941410319,1.632,LSMD_ADM_SECT_RI_46_202511.shp
4678025023,옥평리,46780,1315,34.76164591493089,127.10165910646245,1.791,LSMD_ADM_SECT_RI_46_202511.shp
4678025021,보성리,46780,1317,34.77347489908989,127.08406939493398,1.355,LSMD_ADM_SECT_RI_46_202511.shp
4678025029,주봉리,46780,1318,34.774139912867554,127.0698106742599,1.787,LSMD_ADM_SECT_RI_46_202511.shp
4678032026,반룡리,46780,1319,34.784308399608115,127.10909117716288,1.81,LSMD_ADM_SECT_RI_46_202511.shp
4678038023,예당리,46780,1320,34.773895996851465,127.19977383947491,3.573,LSMD_ADM_SECT_RI_46_202511.shp
4678031022,대련리,46780,1321,34.77706289883807,127.04685306739222,2.838,LSMD_ADM_SECT_RI_46_202511.shp
4678032021,도개리,46780,1322,34.80232258752614,127.08787007288343,1.685,LSMD_ADM_SECT_RI_46_202511.shp
4678037021,조성리,46780,1323,34.80540307354993,127.24900847204265,1.731,LSMD_ADM_SECT_RI_46_202511.shp
4678031021,광곡리,46780,1324,34.799376427753046,127.06782606054925,2.295,LSMD_ADM_SECT_RI_46_202511.shp
4678025030,용문리,46780,1280,34.78451202861385,127.0895002079602,1.53,LSMD_ADM_SECT_RI_46_202511.shp
4678040023,대산리,46780,1279,34.698095021053504,126.99394638105647,2.877,LSMD_ADM_SECT_RI_46_202511.shp
4678025340,호동리,46780,1282,34.834141630034765,127.40268432122261,1.623,LSMD_ADM_SECT_RI_46_202511.shp
4678037028,우천리,46780,1281,34.804504158216396,127.22953507264226,1.243,LSMD_ADM_SECT_RI_46_202511.shp
4678025337,봉림리,46780,1284,34.855082884441224,127.33974796227594,0.864,LSMD_ADM_SECT_RI_46_202511.shp
4678034022,금천리,46780,1283,34.84271695473557,127.17676570819448,2.294,LSMD_ADM_SECT_RI_46_202511.shp
4678035028,용전리,46780,1285,34.882899461380504,127.14677216314738,1.763,LSMD_ADM_SECT_RI_46_202511.shp
4678037032,용전리,46780,1286,34.78749666009041,127.23597374368082,2.242,LSMD_ADM_SECT_RI_46_202511.shp
4678031030,명봉리,46780,1339,34.8193161226393,127.07571608852783,2.077,LSMD_ADM_SECT_RI_46_202511.shp
4678025331,마동리,46780,1340,34.82203216094767,127.305750843487,2.577,LSMD_ADM_SECT_RI_46_202511.shp
4678031027,거석리,46780,1341,34.82625997818322,127.04583215778504,1.981,LSMD_ADM_SECT_RI_46_202511.shp
4678025330,척령리,46780,1343,34.84007821169275,127.32304410792594,1.616,LSMD_ADM_SECT_RI_46_202511.shp
4678031028,신천리,46780,1344,34.83556289856228,127.06024439958182,2.01,LSMD_ADM_SECT_RI_46_202511.shp
4678032025,덕림리,46780,1345,34.798520123669185,127.10525744215664,1.843,LSMD_ADM_SECT_RI_46_202511.shp
4678037029,봉능리,46780,1346,34.79983645851265,127.21912582650329,1.409,LSMD_ADM_SECT_RI_46_202511.shp
4678033026,용산리,46780,1347,34.798532802906266,127.13914884444993,1.861,LSMD_ADM_SECT_RI_46_202511.shp
4678035029,유정리,46780,1348,34.881821964084715,127.12711289152409,1.732,LSMD_ADM_SECT_RI_46_202511.shp
4678025325,낙성리,46780,1808,34.883706315908526,127.30696639655113,1.838,LSMD_ADM_SECT_RI_46_202511.shp
4678033023,은덕리,46780,1350,34.84617144198233,127.12912322835683,2.256,LSMD_ADM_SECT_RI_46_202511.shp
4678025342,옥전리,46780,1351,34.843712433807056,127.250615800869,2.933,LSMD_ADM_SECT_RI_46_202511.shp
4678036027,양동리,46780,1352,34.9189182743696,127.19565875521555,1.934,LSMD_ADM_SECT_RI_46_202511.shp
4678036028,귀산리,46780,1353,34.91428359202488,127.21967114841924,2.808,LSMD_ADM_SECT_RI_46_202511.shp
4678031025,옥마리,46780,1327,34.81034415258063,127.02843931293611,1.705,LSMD_ADM_SECT_RI_46_202511.shp
4678037025,귀산리,46780,1328,34.81854127731382,127.25337093724437,1.406,LSMD_ADM_SECT_RI_46_202511.shp
4678033025,도안리,46780,1330,34.817916418497994,127.1419398436351,1.842,LSMD_ADM_SECT_RI_46_202511.shp
4678033028,사곡리,46780,1331,34.81910401834746,127.17117962054981,1.819,LSMD_ADM_SECT_RI_46_202511.shp
4678033024,평호리,46780,1333,34.834823561262944,127.14011333848198,1.902,LSMD_ADM_SECT_RI_46_202511.shp
4678039028,군농리,46780,1802,34.693201118602815,127.10570414650846,2.59,LSMD_ADM_SECT_RI_46_202511.shp
4678032022,미력리,46780,1334,34.83636967769074,127.09568988337632,2.25,LSMD_ADM_SECT_RI_46_202511.shp
4678025321,벌교리,46780,1335,34.84562447475752,127.33958270830225,1.199,LSMD_ADM_SECT_RI_46_202511.shp
4678033021,석호리,46780,1336,34.83872373227404,127.1575233915266,2.249,LSMD_ADM_SECT_RI_46_202511.shp
4678036021,운곡리,46780,1365,34.93474574863488,127.17876512518157,3.025,LSMD_ADM_SECT_RI_46_202511.shp
4678034023,선암리,46780,1366,34.846871101201245,127.20508435016312,2.617,LSMD_ADM_SECT_RI_46_202511.shp
4678037030,덕산리,46780,1797,34.78070162221665,127.22220857556204,3.322,LSMD_ADM_SECT_RI_46_202511.shp
4678025336,연산리,46780,1370,34.86174053657617,127.35070706055487,1.699,LSMD_ADM_SECT_RI_46_202511.shp
4678025338,회정리,46780,1367,34.84938130389247,127.35465245613636,1.535,LSMD_ADM_SECT_RI_46_202511.shp
4678035031,장천리,46780,1372,34.85758988206102,127.10252722541769,2.638,LSMD_ADM_SECT_RI_46_202511.shp
4678025327,징광리,46780,1373,34.860689580692195,127.27827482888766,3.061,LSMD_ADM_SECT_RI_46_202511.shp
4678033022,운림리,46780,1375,34.86351793241436,127.14159434650082,2.382,LSMD_ADM_SECT_RI_46_202511.shp
4678025324,고읍리,46780,1374,34.86499987317126,127.31215197949095,1.934,LSMD_ADM_SECT_RI_46_202511.shp
4678035023,용동리,46780,1378,34.89989715829097,127.11366910321753,1.813,LSMD_ADM_SECT_RI_46_202511.shp
4678035032,동교리,46780,1377,34.89370048704062,127.16648876417531,2.752,LSMD_ADM_SECT_RI_46_202511.shp
4678036025,봉갑리,46780,1379,34.948587268481205,127.16227551859859,3.072,LSMD_ADM_SECT_RI_46_202511.shp
4678036026,봉정리,46780,1381,34.9174128641633,127.16996418007979,1.404,LSMD_ADM_SECT_RI_46_202511.shp
4678038025,해평리,46780,1805,34.738437403413336,127.19053626081835,3.858,LSMD_ADM_SECT_RI_46_202511.shp
4678036022,용암리,46780,1387,34.945072241607306,127.20879818861339,3.094,LSMD_ADM_SECT_RI_46_202511.shp
4678036024,죽산리,46780,1388,34.959810933945285,127.14526431434312,3.593,LSMD_ADM_SECT_RI_46_202511.shp
4678034026,고죽리,46780,1392,34.89280256879418,127.20062090160273,1.83,LSMD_ADM_SECT_RI_46_202511.shp
4678035025,봉천리,46780,1475,34.9020783909698,127.14099691996066,1.214,LSMD_ADM_SECT_RI_46_202511.shp
4678035027,시천리,46780,1354,34.917922238598614,127.15107176987509,2.382,LSMD_ADM_SECT_RI_46_202511.shp
4678025329,칠동리,46780,1355,34.840580242807086,127.29154411968032,2.411,LSMD_ADM_SECT_RI_46_202511.shp
4678038022,송곡리,46780,1382,34.77603848809945,127.16659716120861,1.904,LSMD_ADM_SECT_RI_46_202511.shp
4678038026,비봉리,46780,1384,34.71284370205185,127.18703035531087,2.724,LSMD_ADM_SECT_RI_46_202511.shp
4678025334,장암리,46780,1385,34.80882280107903,127.40547802589391,2.025,LSMD_ADM_SECT_RI_46_202511.shp
4678034029,장동리,46780,1356,34.86790796223404,127.21522558042558,1.812,LSMD_ADM_SECT_RI_46_202511.shp
4678034021,율어리,46780,1357,34.866859972311026,127.16258895299595,2.256,LSMD_ADM_SECT_RI_46_202511.shp
4678036023,덕치리,46780,1389,34.97187284260363,127.19425535436451,2.318,LSMD_ADM_SECT_RI_46_202511.shp
4678034027,이동리,46780,1390,34.88736263538052,127.22109960577218,2.273,LSMD_ADM_SECT_RI_46_202511.shp
4678034025,칠음리,46780,1358,34.870086857431545,127.20135005449137,2.016,LSMD_ADM_SECT_RI_46_202511.shp
4678035030,계산리,46780,1359,34.87727243824439,127.10531804728018,2.388,LSMD_ADM_SECT_RI_46_202511.shp
4678034024,문양리,46780,1360,34.872438046692764,127.18332673701823,2.299,LSMD_ADM_SECT_RI_46_202511.shp
4678025326,추동리,46780,1391,34.88183691619218,127.27805496535143,3.234,LSMD_ADM_SECT_RI_46_202511.shp
4678035021,복내리,46780,1474,34.893017611706696,127.12813105970267,1.733,LSMD_ADM_SECT_RI_46_202511.shp
4678035024,진봉리,46780,1363,34.911741150500305,127.09665502171427,3.428,LSMD_ADM_SECT_RI_46_202511.shp
4678035026,일봉리,46780,1364,34.929708958769545,127.12442247107296,3.407,LSMD_ADM_SECT_RI_46_202511.shp
4678039021,율포리,46780,1799,34.67676215563194,127.08479293966839,1.377,LSMD_ADM_SECT_RI_46_202511.shp
4678035022,반석리,46780,1476,34.90154147864846,127.1249359383965,1.407,LSMD_ADM_SECT_RI_46_202511.shp
4678037026,축내리,46780,1477,34.826175583722275,127.240141906491,1.432,LSMD_ADM_SECT_RI_46_202511.shp
4678038021,삼정리,46780,1478,34.78029194873998,127.14233989828227,2.677,LSMD_ADM_SECT_RI_46_202511.shp
4678039027,동율리,46780,1479,34.68913601885784,127.09310670331651,2.359,LSMD_ADM_SECT_RI_46_202511.shp
4678039032,객산리,46780,1481,34.70261466625318,127.16592291175033,2.095,LSMD_ADM_SECT_RI_46_202511.shp
4678025333,영등리,46780,1482,34.81824005132613,127.37425186928705,2.555,LSMD_ADM_SECT_RI_46_202511.shp
4678039025,회령리,46780,1483,34.68382657901143,127.05629629848937,2.604,LSMD_ADM_SECT_RI_46_202511.shp
4678037027,대곡리,46780,1484,34.82122287373357,127.22457715495602,2.459,LSMD_ADM_SECT_RI_46_202511.shp
4678025028,원봉리,46780,1793,34.75789717661365,127.06269713831267,1.818,LSMD_ADM_SECT_RI_46_202511.shp
4678025025,쾌상리,46780,1794,34.741834082260986,127.06747215681843,2.689,LSMD_ADM_SECT_RI_46_202511.shp
4678032023,화방리,46780,1795,34.81716181601123,127.11995925258339,2.863,LSMD_ADM_SECT_RI_46_202511.shp
4678032024,용정리,46780,1796,34.81672723572284,127.10084687441154,2.204,LSMD_ADM_SECT_RI_46_202511.shp
4678039023,전일리,46780,1800,34.65625854351137,127.05573491500961,2.468,LSMD_ADM_SECT_RI_46_202511.shp
4678025323,지동리,46780,1810,34.88372984079418,127.32290265608502,2.636,LSMD_ADM_SECT_RI_46_202511.shp
4679039533,다곡리,46790,647,35.126160654948485,127.14751575878229,2.493,LSMD_ADM_SECT_RI_46_202511.shp
4679038025,창랑리,46790,648,35.127595883269684,127.10489080235952,1.798,LSMD_ADM_SECT_RI_46_202511.shp
4679040027,안성리,46790,649,35.112106222203,127.14915868720813,2.512,LSMD_ADM_SECT_RI_46_202511.shp
4679038024,장학리,46790,650,35.1160699775811,127.11942000676102,1.503,LSMD_ADM_SECT_RI_46_202511.shp
4679038026,도석리,46790,626,35.11931895809012,127.0949823334914,1.725,LSMD_ADM_SECT_RI_46_202511.shp
4679039525,남치리,46790,625,35.18854198309606,127.11877532289859,1.319,LSMD_ADM_SECT_RI_46_202511.shp
4679042026,마산리,46790,627,35.0701679164897,127.0669421579078,1.598,LSMD_ADM_SECT_RI_46_202511.shp
4679038032,갈두리,46790,628,35.08651513559958,127.04539084064801,1.543,LSMD_ADM_SECT_RI_46_202511.shp
4679032033,우봉리,46790,629,34.95125717807374,126.98582046663893,2.169,LSMD_ADM_SECT_RI_46_202511.shp
4679042025,청궁리,46790,630,35.07883999235215,127.05684404665222,1.839,LSMD_ADM_SECT_RI_46_202511.shp
4679039527,송단리,46790,633,35.18132711557817,127.17343258207138,3.375,LSMD_ADM_SECT_RI_46_202511.shp
4679035030,백암리,46790,660,35.023116491836966,126.95980528729517,1.587,LSMD_ADM_SECT_RI_46_202511.shp
4679036024,쌍옥리,46790,676,34.98076358914896,126.89973668517335,2.018,LSMD_ADM_SECT_RI_46_202511.shp
4679042027,무포리,46790,631,35.05567003458754,127.07006895083947,1.27,LSMD_ADM_SECT_RI_46_202511.shp
4679039528,방리,46790,632,35.19947169197018,127.18126596493973,2.188,LSMD_ADM_SECT_RI_46_202511.shp
4679039526,원리,46790,634,35.18758773148236,127.13878059426729,1.729,LSMD_ADM_SECT_RI_46_202511.shp
4679039524,맹리,46790,635,35.183510299830914,127.10033623000814,1.416,LSMD_ADM_SECT_RI_46_202511.shp
4679039523,서유리,46790,636,35.174238413259836,127.09235390260164,2.626,LSMD_ADM_SECT_RI_46_202511.shp
4679039529,노기리,46790,637,35.17593511136488,127.13233389850598,1.922,LSMD_ADM_SECT_RI_46_202511.shp
4679039536,용곡리,46790,638,35.15678378578525,127.14610022542044,2.691,LSMD_ADM_SECT_RI_46_202511.shp
4679039530,이천리,46790,639,35.16733410480882,127.12614505567157,1.666,LSMD_ADM_SECT_RI_46_202511.shp
4679039522,옥리,46790,640,35.1597418374925,127.08586333336606,2.427,LSMD_ADM_SECT_RI_46_202511.shp
4679034027,품평리,46790,689,34.90737818077766,127.00478430335747,2.571,LSMD_ADM_SECT_RI_46_202511.shp
4679034022,강성리,46790,691,34.934816213808695,127.00954965018511,2.913,LSMD_ADM_SECT_RI_46_202511.shp
4679037027,지월리,46790,693,34.9230515428226,126.89394640762296,1.671,LSMD_ADM_SECT_RI_46_202511.shp
4679039535,노치리,46790,641,35.1490469052485,127.18131202105738,2.597,LSMD_ADM_SECT_RI_46_202511.shp
4679039531,길성리,46790,642,35.15411199407209,127.11942368574282,1.951,LSMD_ADM_SECT_RI_46_202511.shp
4679025031,삼천리,46790,698,35.046404421754964,126.98440238072091,1.746,LSMD_ADM_SECT_RI_46_202511.shp
4679034025,묵곡리,46790,702,34.90554059201019,127.05158710502647,3.498,LSMD_ADM_SECT_RI_46_202511.shp
4679031029,정우리,46790,709,34.95314658137603,127.0875908433329,2.783,LSMD_ADM_SECT_RI_46_202511.shp
4679041524,운산리,46790,710,34.960037903635865,127.09729961525318,2.702,LSMD_ADM_SECT_RI_46_202511.shp
4679041525,원리,46790,711,34.99647107541831,127.07193165731387,2.445,LSMD_ADM_SECT_RI_46_202511.shp
4679039521,임곡리,46790,644,35.141768051706286,127.09649452291343,1.709,LSMD_ADM_SECT_RI_46_202511.shp
4679039534,수리,46790,643,35.140433118248424,127.15501207138213,2.625,LSMD_ADM_SECT_RI_46_202511.shp
4679038029,인계리,46790,646,35.1281853695317,127.02922958046373,2.235,LSMD_ADM_SECT_RI_46_202511.shp
4679039532,와천리,46790,645,35.13608581372957,127.11869188895135,1.86,LSMD_ADM_SECT_RI_46_202511.shp
4679031027,반곡리,46790,712,34.98089470149757,127.05793702743478,2.477,LSMD_ADM_SECT_RI_46_202511.shp
4679036029,신덕리,46790,713,35.0189005515708,126.92145627383289,1.8,LSMD_ADM_SECT_RI_46_202511.shp
4679031021,모산리,46790,714,34.979856122910505,126.97166276359573,1.652,LSMD_ADM_SECT_RI_46_202511.shp
4679025034,강정리,46790,715,35.04574229745878,126.9730946643528,0.856,LSMD_ADM_SECT_RI_46_202511.shp
4679040022,칠정리,46790,716,35.078377313541296,127.14464276863113,1.972,LSMD_ADM_SECT_RI_46_202511.shp
4679042022,언도리,46790,729,35.0420092384411,127.02537102157576,1.741,LSMD_ADM_SECT_RI_46_202511.shp
4679036023,월곡리,46790,748,34.982208186897516,126.91112243138726,2.803,LSMD_ADM_SECT_RI_46_202511.shp
4679042032,장동리,46790,730,35.03643569223848,127.03961047478472,2.085,LSMD_ADM_SECT_RI_46_202511.shp
4679025029,다지리,46790,731,35.03890052569189,126.99884651195511,1.858,LSMD_ADM_SECT_RI_46_202511.shp
4679035029,광사리,46790,717,35.027073461950955,126.967478941695,0.826,LSMD_ADM_SECT_RI_46_202511.shp
4679040032,한천리,46790,718,35.05507000098308,127.12691212076926,1.159,LSMD_ADM_SECT_RI_46_202511.shp
4679025041,내평리,46790,720,35.03487279856353,126.96283440004429,1.079,LSMD_ADM_SECT_RI_46_202511.shp
4679025021,교리,46790,719,35.070618297379845,126.98167269757306,1.45,LSMD_ADM_SECT_RI_46_202511.shp
4679040030,연둔리,46790,721,35.0436078754,127.11262076787135,1.572,LSMD_ADM_SECT_RI_46_202511.shp
4679036026,덕곡리,46790,722,35.011798836093185,126.88180445981465,1.566,LSMD_ADM_SECT_RI_46_202511.shp
4679041523,검산리,46790,723,34.98112781584563,127.0915993880132,1.969,LSMD_ADM_SECT_RI_46_202511.shp
4679032026,용곡리,46790,724,34.93267326266348,126.92536866093693,1.698,LSMD_ADM_SECT_RI_46_202511.shp
4679032029,변천리,46790,725,34.91698394910532,126.93329710310059,0.786,LSMD_ADM_SECT_RI_46_202511.shp
4679037032,우치리,46790,726,34.87808434372901,126.90787942394883,2.747,LSMD_ADM_SECT_RI_46_202511.shp
4679037035,행산리,46790,727,34.872277927909494,126.83454293883831,1.1,LSMD_ADM_SECT_RI_46_202511.shp
4679041533,유마리,46790,728,35.021376548166025,127.17566303687157,2.251,LSMD_ADM_SECT_RI_46_202511.shp
4679025036,감도리,46790,735,35.027938087260374,126.98071059798552,1.922,LSMD_ADM_SECT_RI_46_202511.shp
4679035032,원지리,46790,736,35.00838424636535,126.95042765406674,1.002,LSMD_ADM_SECT_RI_46_202511.shp
4679036022,효산리,46790,747,34.99084982146019,126.92134822556308,2.354,LSMD_ADM_SECT_RI_46_202511.shp
4679042030,오동리,46790,697,35.049505506076954,127.0559295146886,2.255,LSMD_ADM_SECT_RI_46_202511.shp
4679034024,장치리,46790,696,34.92020347297176,127.05372376729566,2.425,LSMD_ADM_SECT_RI_46_202511.shp
4679040031,구암리,46790,699,35.05273099858046,127.14448427465514,2.472,LSMD_ADM_SECT_RI_46_202511.shp
4679037030,용강리,46790,701,34.9167299461079,126.87867020481357,1.586,LSMD_ADM_SECT_RI_46_202511.shp
4679034021,금능리,46790,703,34.92088411454681,126.99600725286058,1.528,LSMD_ADM_SECT_RI_46_202511.shp
4679042029,복암리,46790,704,35.03862431467373,127.07835076461097,2.591,LSMD_ADM_SECT_RI_46_202511.shp
4679025024,신기리,46790,705,35.071496993308415,126.99192974671809,1.105,LSMD_ADM_SECT_RI_46_202511.shp
4679042028,경치리,46790,706,35.0640974495782,127.08322951028336,1.699,LSMD_ADM_SECT_RI_46_202511.shp
4679025027,유천리,46790,707,35.07295625076891,127.00117358416315,1.329,LSMD_ADM_SECT_RI_46_202511.shp
4679031030,동가리,46790,708,34.96212874425527,127.05550739461206,2.25,LSMD_ADM_SECT_RI_46_202511.shp
4679035027,천덕리,46790,746,35.00408176865812,126.96551151434691,1.183,LSMD_ADM_SECT_RI_46_202511.shp
4679036021,대곡리,46790,749,34.996615623925386,126.93313330074072,2.04,LSMD_ADM_SECT_RI_46_202511.shp
4679036025,평리,46790,750,35.000588499396486,126.89511267873432,1.114,LSMD_ADM_SECT_RI_46_202511.shp
4679041529,사수리,46790,751,34.99182312025227,127.13248115545386,2.768,LSMD_ADM_SECT_RI_46_202511.shp
4679035022,정남리,46790,752,34.99823122016909,126.95511130927687,0.819,LSMD_ADM_SECT_RI_46_202511.shp
4679031024,정리,46790,753,34.99161516884095,126.98801239549225,2.204,LSMD_ADM_SECT_RI_46_202511.shp
4679035026,관영리,46790,754,34.98994530285423,126.96458432840191,1.264,LSMD_ADM_SECT_RI_46_202511.shp
4679041522,대곡리,46790,755,34.97575664630795,127.11183663839788,2.822,LSMD_ADM_SECT_RI_46_202511.shp
4679041531,복교리,46790,756,34.977139778065194,127.16587079630413,1.697,LSMD_ADM_SECT_RI_46_202511.shp
4679035025,내리,46790,757,34.9834376360402,126.9496564859893,0.807,LSMD_ADM_SECT_RI_46_202511.shp
4679041530,주산리,46790,758,34.973022928350396,127.14278521398431,1.799,LSMD_ADM_SECT_RI_46_202511.shp
4679032023,대신리,46790,759,34.96734623353887,126.9391296756057,2.539,LSMD_ADM_SECT_RI_46_202511.shp
4679032032,용두리,46790,760,34.94299783058783,126.99273810637185,1.803,LSMD_ADM_SECT_RI_46_202511.shp
4679037025,원천리,46790,763,34.93928565984597,126.89639903831035,2.003,LSMD_ADM_SECT_RI_46_202511.shp
4679025043,앵남리,46790,809,35.05876368873692,126.90936185679074,2.909,LSMD_ADM_SECT_RI_46_202511.shp
4679037029,대초리,46790,761,34.9373175436961,126.87632184883422,1.609,LSMD_ADM_SECT_RI_46_202511.shp
4679032031,가봉리,46790,762,34.936043274119534,126.95979659674002,2.285,LSMD_ADM_SECT_RI_46_202511.shp
4679034023,용반리,46790,764,34.92859280528999,127.03357303153254,2.494,LSMD_ADM_SECT_RI_46_202511.shp
4679037028,등광리,46790,765,34.90795223057919,126.90329127679324,1.89,LSMD_ADM_SECT_RI_46_202511.shp
4679032028,가동리,46790,766,34.904547153249425,126.92910965369015,2.374,LSMD_ADM_SECT_RI_46_202511.shp
4679033023,어리,46790,767,34.90368695112742,126.96520434114727,1.995,LSMD_ADM_SECT_RI_46_202511.shp
4679042031,천덕리,46790,733,35.0229477156278,127.05635743404056,2.023,LSMD_ADM_SECT_RI_46_202511.shp
4679036032,원화리,46790,732,35.03803952530739,126.90872483409953,1.937,LSMD_ADM_SECT_RI_46_202511.shp
4679036027,신성리,46790,737,35.01885934265655,126.8924430558218,2.096,LSMD_ADM_SECT_RI_46_202511.shp
4679032024,회송리,46790,734,34.946272940675904,126.94460198656185,1.494,LSMD_ADM_SECT_RI_46_202511.shp
4679041534,다산리,46790,738,35.01921287855756,127.14173103098307,2.528,LSMD_ADM_SECT_RI_46_202511.shp
4679036030,미곡리,46790,739,35.0182938640699,126.92830918308364,1.108,LSMD_ADM_SECT_RI_46_202511.shp
4679031025,가암리,46790,740,35.00744855231835,126.98967297123819,2.177,LSMD_ADM_SECT_RI_46_202511.shp
4679041521,사평리,46790,741,35.005332475326,127.09759952287793,2.036,LSMD_ADM_SECT_RI_46_202511.shp
4679041528,절산리,46790,742,35.00777671990671,127.12434592629361,2.282,LSMD_ADM_SECT_RI_46_202511.shp
4679035028,만인리,46790,743,35.01188584200358,126.96802124611904,0.938,LSMD_ADM_SECT_RI_46_202511.shp
4679041532,남계리,46790,744,34.99638528354905,127.16194833447389,2.664,LSMD_ADM_SECT_RI_46_202511.shp
4679042034,옥호리,46790,745,34.997909220534304,127.01743692214123,1.874,LSMD_ADM_SECT_RI_46_202511.shp
4679031026,오음리,46790,678,34.97282150037053,127.02809176841956,3.47,LSMD_ADM_SECT_RI_46_202511.shp
4679031023,한계리,46790,679,34.97557445307945,127.00249775481254,2.285,LSMD_ADM_SECT_RI_46_202511.shp
4679035024,잠정리,46790,680,34.98212719997728,126.95881643845398,1.084,LSMD_ADM_SECT_RI_46_202511.shp
4679037021,운월리,46790,681,34.97253993066667,126.88676464524755,1.402,LSMD_ADM_SECT_RI_46_202511.shp
4679032034,부곡리,46790,682,34.96187982462744,126.9798644325142,2.385,LSMD_ADM_SECT_RI_46_202511.shp
4679037022,도장리,46790,683,34.964924896407034,126.8921519995931,1.389,LSMD_ADM_SECT_RI_46_202511.shp
4679032022,화림리,46790,684,34.965871289352705,126.95749713424864,1.759,LSMD_ADM_SECT_RI_46_202511.shp
4679032025,양곡리,46790,685,34.951874688175984,126.92384055203016,2.222,LSMD_ADM_SECT_RI_46_202511.shp
4679037023,벽지리,46790,686,34.955933094534686,126.89841492840834,2.018,LSMD_ADM_SECT_RI_46_202511.shp
4679031031,고시리,46790,687,34.94333730752967,127.0622930736263,3.756,LSMD_ADM_SECT_RI_46_202511.shp
4679037024,정천리,46790,688,34.94879538225346,126.8923721713474,1.405,LSMD_ADM_SECT_RI_46_202511.shp
4679025028,일심리,46790,690,35.058345831095544,127.0017909178871,1.289,LSMD_ADM_SECT_RI_46_202511.shp
4679037026,천태리,46790,692,34.92589803323588,126.91126938724703,1.917,LSMD_ADM_SECT_RI_46_202511.shp
4679032030,산간리,46790,694,34.921161226826335,126.95072491395547,1.809,LSMD_ADM_SECT_RI_46_202511.shp
4679032027,월평리,46790,695,34.92275163410877,126.93496898579141,1.741,LSMD_ADM_SECT_RI_46_202511.shp
4679042023,서성리,46790,665,35.057687592038874,127.02553071542529,2.374,LSMD_ADM_SECT_RI_46_202511.shp
4679033021,풍암리,46790,666,34.92678513566246,126.98000640823629,1.804,LSMD_ADM_SECT_RI_46_202511.shp
4679025040,연양리,46790,667,35.04137765327026,126.96413949101293,0.943,LSMD_ADM_SECT_RI_46_202511.shp
4679036028,천암리,46790,668,35.02442435900843,126.90342404743136,2.361,LSMD_ADM_SECT_RI_46_202511.shp
4679038022,월산리,46790,669,35.09693762551652,127.08581397694232,2.195,LSMD_ADM_SECT_RI_46_202511.shp
4679033022,한지리,46790,670,34.91330741147064,126.97037140962227,2.03,LSMD_ADM_SECT_RI_46_202511.shp
4679040024,유천리,46790,671,35.06645393905361,127.17405474519511,3.652,LSMD_ADM_SECT_RI_46_202511.shp
4679032021,석정리,46790,672,34.95152198374238,126.96064217603241,1.186,LSMD_ADM_SECT_RI_46_202511.shp
4679042021,백용리,46790,673,35.039074860008604,127.0122848472824,1.745,LSMD_ADM_SECT_RI_46_202511.shp
4679036031,죽청리,46790,674,35.01767441686536,126.93818349472009,1.347,LSMD_ADM_SECT_RI_46_202511.shp
4679035023,석고리,46790,675,34.996474344448316,126.96218062331972,1.002,LSMD_ADM_SECT_RI_46_202511.shp
4679042033,운농리,46790,677,35.010786468846554,127.03789133416107,2.576,LSMD_ADM_SECT_RI_46_202511.shp
4679033029,신석리,46790,783,34.85549445339981,126.95472192020236,2.529,LSMD_ADM_SECT_RI_46_202511.shp
4679034034,연화리,46790,784,34.84910218122688,127.02843331283967,2.079,LSMD_ADM_SECT_RI_46_202511.shp
4679033028,이만리,46790,785,34.84428241837549,126.9309093228521,3.003,LSMD_ADM_SECT_RI_46_202511.shp
4679037034,왕정리,46790,786,34.87600812984887,126.84814021495076,1.59,LSMD_ADM_SECT_RI_46_202511.shp
4679041536,내리,46790,787,35.035722168336214,127.14793952553272,3.006,LSMD_ADM_SECT_RI_46_202511.shp
4679031028,평리,46790,789,34.9890831176544,127.06970261976657,1.047,LSMD_ADM_SECT_RI_46_202511.shp
4679031022,금전리,46790,790,34.973717021220466,126.98529498895455,1.618,LSMD_ADM_SECT_RI_46_202511.shp
4679033025,대비리,46790,791,34.89171562108718,126.95279697364626,1.926,LSMD_ADM_SECT_RI_46_202511.shp
4679041526,벽송리,46790,793,35.011968084519175,127.0777034628284,2.319,LSMD_ADM_SECT_RI_46_202511.shp
4679025026,동구리,46790,795,35.08454711906335,126.98703801331683,1.52,LSMD_ADM_SECT_RI_46_202511.shp
4679041535,용리,46790,796,35.02575564821731,127.11284589520105,1.394,LSMD_ADM_SECT_RI_46_202511.shp
4679041527,장전리,46790,797,35.028786493191745,127.09887359233791,2.736,LSMD_ADM_SECT_RI_46_202511.shp
