LAWD_CD,SIDO_NM,SGG_NM,UMD_NM,RI_NM,full_address,CRE_DT,DEL_DT,OLD_LAWDCD,FRST_REGIST_DT,LAST_UPDT_DT,COL_ADM_SECT_CD,center_latitude,center_longitude,radius_km,filename,SGG_OID,Exception,center_address,verified
4415039026,충청남도,공주시,사곡면,고당리,충청남도 공주시 사곡면 고당리,20080506,,,20250808,20250808,44150,36.5236748,127.0247928,1.502,LSMD_ADM_SECT_RI_44_202511.shp,557,0,충청남도 공주시 사곡면 고당리 산 20-3,1
4415039027,충청남도,공주시,사곡면,대중리,충청남도 공주시 사곡면 대중리,20080506,,,20250808,20250808,44150,36.54303973,127.0455095,1.436,LSMD_ADM_SECT_RI_44_202511.shp,546,0,충청남도 공주시 사곡면 대중리 산 12-1,1
4415039028,충청남도,공주시,사곡면,가교리,충청남도 공주시 사곡면 가교리,20080506,,,20250808,20250808,44150,36.53998378,127.0229889,2.096,LSMD_ADM_SECT_RI_44_202511.shp,545,0,충청남도 공주시 사곡면 가교리 463-3,1
4415039029,충청남도,공주시,사곡면,운암리,충청남도 공주시 사곡면 운암리,20080506,,,20250808,20250808,44150,36.56534658,127.0128282,2.41,LSMD_ADM_SECT_RI_44_202511.shp,526,0,충청남도 공주시 사곡면 운암리 산 78-1,1
4415039030,충청남도,공주시,사곡면,회학리,충청남도 공주시 사곡면 회학리,20080506,,,20250808,20250808,44150,36.55874475,127.0465398,1.768,LSMD_ADM_SECT_RI_44_202511.shp,532,0,충청남도 공주시 사곡면 회학리 214-1,1
4415039031,충청남도,공주시,사곡면,월가리,충청남도 공주시 사곡면 월가리,20080506,,,20250808,20250808,44150,36.57505802,127.0488999,2.043,LSMD_ADM_SECT_RI_44_202511.shp,524,0,충청남도 공주시 사곡면 월가리 산 23-17,1
4415039032,충청남도,공주시,사곡면,유룡리,충청남도 공주시 사곡면 유룡리,20080506,,,20250808,20250808,44150,36.59450305,127.0498522,1.916,LSMD_ADM_SECT_RI_44_202511.shp,516,0,충청남도 공주시 사곡면 유룡리 477-2,1
4415039033,충청남도,공주시,사곡면,부곡리,충청남도 공주시 사곡면 부곡리,20080506,,,20250808,20250808,44150,36.59043723,127.0214762,1.64,LSMD_ADM_SECT_RI_44_202511.shp,517,0,충청남도 공주시 사곡면 부곡리 산 14-5,1
4415040000,충청남도,공주시,신풍면,,충청남도 공주시 신풍면,20080506,,,20250808,20250808,44150,36.50606124,126.9458735,6.724,LSMD_ADM_SECT_UMD_44_202511.shp,100,0,충청남도 공주시 신풍면 대룡리 산 67,1
4415040021,충청남도,공주시,신풍면,산정리,충청남도 공주시 신풍면 산정리,20080506,,,20250808,20250808,44150,36.52337124,126.9455166,1.847,LSMD_ADM_SECT_RI_44_202511.shp,554,0,충청남도 공주시 신풍면 산정리 526-4,1
4415040022,충청남도,공주시,신풍면,동원리,충청남도 공주시 신풍면 동원리,20080506,,,20250808,20250808,44150,36.52504256,126.9705868,1.905,LSMD_ADM_SECT_RI_44_202511.shp,550,0,충청남도 공주시 신풍면 동원리 산 46-19,1
4415040023,충청남도,공주시,신풍면,조평리,충청남도 공주시 신풍면 조평리,20080506,,,20250808,20250808,44150,36.52804328,126.9143261,3.01,LSMD_ADM_SECT_RI_44_202511.shp,547,0,충청남도 공주시 신풍면 조평리 759,1
4415040024,충청남도,공주시,신풍면,봉갑리,충청남도 공주시 신풍면 봉갑리,20080506,,,20250808,20250808,44150,36.50817415,126.9021851,2.175,LSMD_ADM_SECT_RI_44_202511.shp,561,0,충청남도 공주시 신풍면 봉갑리 산 79-1,1
4415040025,충청남도,공주시,신풍면,용수리,충청남도 공주시 신풍면 용수리,20080506,,,20250808,20250808,44150,36.49371085,126.9208925,1.62,LSMD_ADM_SECT_RI_44_202511.shp,574,0,충청남도 공주시 신풍면 용수리 산 43,1
4415040026,충청남도,공주시,신풍면,쌍대리,충청남도 공주시 신풍면 쌍대리,20080506,,,20250808,20250808,44150,36.47217417,126.9175388,2.736,LSMD_ADM_SECT_RI_44_202511.shp,581,0,충청남도 공주시 신풍면 쌍대리 산 78,1
4415040027,충청남도,공주시,신풍면,청흥리,충청남도 공주시 신풍면 청흥리,20080506,,,20250808,20250808,44150,36.47682152,126.9404188,1.962,LSMD_ADM_SECT_RI_44_202511.shp,582,0,충청남도 공주시 신풍면 청흥리 210-1,1
4415040028,충청남도,공주시,신풍면,대룡리,충청남도 공주시 신풍면 대룡리,20080506,,,20250808,20250808,44150,36.49607013,126.9410208,2.419,LSMD_ADM_SECT_RI_44_202511.shp,573,0,충청남도 공주시 신풍면 대룡리 801-16,1
4415040029,충청남도,공주시,신풍면,입동리,충청남도 공주시 신풍면 입동리,20080506,,,20250808,20250808,44150,36.4889219,126.9585227,1.812,LSMD_ADM_SECT_RI_44_202511.shp,572,0,충청남도 공주시 신풍면 입동리 118-6,1
4415040030,충청남도,공주시,신풍면,백룡리,충청남도 공주시 신풍면 백룡리,20080506,,,20250808,20250808,44150,36.50278718,126.9654117,1.761,LSMD_ADM_SECT_RI_44_202511.shp,569,0,충청남도 공주시 신풍면 백룡리 358-4,1
4415040031,충청남도,공주시,신풍면,선학리,충청남도 공주시 신풍면 선학리,20080506,,,20250808,20250808,44150,36.48816722,126.9856188,1.529,LSMD_ADM_SECT_RI_44_202511.shp,577,0,충청남도 공주시 신풍면 선학리 산 58,1
4415040032,충청남도,공주시,신풍면,영정리,충청남도 공주시 신풍면 영정리,20080506,,,20250808,20250808,44150,36.50483943,126.9933259,1.906,LSMD_ADM_SECT_RI_44_202511.shp,566,0,충청남도 공주시 신풍면 영정리 294-1,1
4415040033,충청남도,공주시,신풍면,평소리,충청남도 공주시 신풍면 평소리,20080506,,,20250808,20250808,44150,36.52373259,126.9896381,1.648,LSMD_ADM_SECT_RI_44_202511.shp,556,0,충청남도 공주시 신풍면 평소리 산 15-1,1
4415040034,충청남도,공주시,신풍면,화흥리,충청남도 공주시 신풍면 화흥리,20080506,,,20250808,20250808,44150,36.54158968,126.995107,1.942,LSMD_ADM_SECT_RI_44_202511.shp,540,0,충청남도 공주시 신풍면 화흥리 산 1-192,1
4418000000,충청남도,보령시,,,충청남도 보령시,20080506,,,20250808,20250808,,,,,,,2,,
4418010100,충청남도,보령시,대천동,,충청남도 보령시 대천동,20080506,,,20250808,20250808,44180,36.35502683,126.5803711,2.448,LSMD_ADM_SECT_UMD_44_202511.shp,28362,0,충청남도 보령시 대천동 1111,1
4418010200,충청남도,보령시,죽정동,,충청남도 보령시 죽정동,20080506,,,20250808,20250808,44180,36.36825126,126.6100727,2.007,LSMD_ADM_SECT_UMD_44_202511.shp,21,0,충청남도 보령시 죽정동 산 17,1
4418010300,충청남도,보령시,화산동,,충청남도 보령시 화산동,20080506,,,20250808,20250808,44180,36.36362959,126.6272906,1.635,LSMD_ADM_SECT_UMD_44_202511.shp,28388,0,충청남도 보령시 화산동 382-1,1
4418010400,충청남도,보령시,동대동,,충청남도 보령시 동대동,20080506,,,20250808,20250808,44180,36.34971042,126.6179419,1.761,LSMD_ADM_SECT_UMD_44_202511.shp,28389,0,충청남도 보령시 동대동 산 32-2,1
4418010500,충청남도,보령시,명천동,,충청남도 보령시 명천동,20080506,,,20250808,20250808,44180,36.33416076,126.616316,2.118,LSMD_ADM_SECT_UMD_44_202511.shp,28405,0,충청남도 보령시 명천동 269-27,1
4418010600,충청남도,보령시,궁촌동,,충청남도 보령시 궁촌동,20080506,,,20250808,20250808,44180,36.34049208,126.5941814,0.904,LSMD_ADM_SECT_UMD_44_202511.shp,28387,0,충청남도 보령시 궁촌동 233,1
4418010700,충청남도,보령시,내항동,,충청남도 보령시 내항동,20080506,,,20250808,20250808,44180,36.33977926,126.57773,2.063,LSMD_ADM_SECT_UMD_44_202511.shp,3,0,충청남도 보령시 내항동 387-1,1
4418010800,충청남도,보령시,남곡동,,충청남도 보령시 남곡동,20080506,,,20250808,20250808,44180,36.3358155,126.5594337,1.825,LSMD_ADM_SECT_UMD_44_202511.shp,28378,0,충청남도 보령시 남곡동 1162,1
4418010900,충청남도,보령시,요암동,,충청남도 보령시 요암동,20080506,,,20250808,20250808,44180,36.32582976,126.5527015,1.314,LSMD_ADM_SECT_UMD_44_202511.shp,28420,0,충청남도 보령시 요암동 303-1,1
4418011000,충청남도,보령시,신흑동,,충청남도 보령시 신흑동,20080506,,,20250808,20250808,44180,36.31802798,126.5258102,4.117,LSMD_ADM_SECT_UMD_44_202511.shp,28419,0,충청남도 보령시 신흑동 산 148,1
4418025000,충청남도,보령시,웅천읍,,충청남도 보령시 웅천읍,20080506,,,20250808,20250808,44180,36.24027748,126.5870824,9.979,LSMD_ADM_SECT_UMD_44_202511.shp,28359,0,충청남도 보령시 웅천읍 대천리 산 15,1
4418025021,충청남도,보령시,웅천읍,대창리,충청남도 보령시 웅천읍 대창리,20080506,,,20250808,20250808,44180,36.22662109,126.6030031,2.165,LSMD_ADM_SECT_RI_44_202511.shp,22454,0,충청남도 보령시 웅천읍 대창리 836-1,1
4418025022,충청남도,보령시,웅천읍,평리,충청남도 보령시 웅천읍 평리,20080506,,,20250808,20250808,44180,36.2641159,126.639163,2.239,LSMD_ADM_SECT_RI_44_202511.shp,34,0,충청남도 보령시 웅천읍 평리 산 20-17,1
4418025023,충청남도,보령시,웅천읍,수부리,충청남도 보령시 웅천읍 수부리,20080506,,,20250808,20250808,44180,36.27126051,126.6175622,2.477,LSMD_ADM_SECT_RI_44_202511.shp,32,0,충청남도 보령시 웅천읍 수부리 산 24,1
4418025024,충청남도,보령시,웅천읍,성동리,충청남도 보령시 웅천읍 성동리,20080506,,,20250808,20250808,44180,36.24615012,126.6165224,1.653,LSMD_ADM_SECT_RI_44_202511.shp,21,0,충청남도 보령시 웅천읍 성동리 576-10,1
4418025025,충청남도,보령시,웅천읍,대천리,충청남도 보령시 웅천읍 대천리,20080506,,,20250808,20250808,44180,36.24279944,126.593704,1.203,LSMD_ADM_SECT_RI_44_202511.shp,84,0,충청남도 보령시 웅천읍 대천리 179-20,1
4418025026,충청남도,보령시,웅천읍,두룡리,충청남도 보령시 웅천읍 두룡리,20080506,,,20250808,20250808,44180,36.26094362,126.5883834,2.157,LSMD_ADM_SECT_RI_44_202511.shp,22436,0,충청남도 보령시 웅천읍 두룡리 97-3,1
4418025027,충청남도,보령시,웅천읍,구룡리,충청남도 보령시 웅천읍 구룡리,20080506,,,20250808,20250808,44180,36.23842026,126.5727172,1.957,LSMD_ADM_SECT_RI_44_202511.shp,90,0,충청남도 보령시 웅천읍 구룡리 936,1
4418025028,충청남도,보령시,웅천읍,관당리,충청남도 보령시 웅천읍 관당리,20080506,,,20250808,20250808,44180,36.24704941,126.5458108,2.195,LSMD_ADM_SECT_RI_44_202511.shp,4,0,충청남도 보령시 웅천읍 관당리 산 62,1
4418025029,충청남도,보령시,웅천읍,독산리,충청남도 보령시 웅천읍 독산리,20080506,,,20250808,20250808,44180,36.22851163,126.537682,4.658,LSMD_ADM_SECT_RI_44_202511.shp,22466,0,충청남도 보령시 웅천읍 독산리 277-15,1
4418025030,충청남도,보령시,웅천읍,소황리,충청남도 보령시 웅천읍 소황리,20080506,,,20250808,20250808,44180,36.20424997,126.5438084,2.351,LSMD_ADM_SECT_RI_44_202511.shp,30,0,충청남도 보령시 웅천읍 소황리 669-3,1
4418025031,충청남도,보령시,웅천읍,황교리,충청남도 보령시 웅천읍 황교리,20080506,,,20250808,20250808,44180,36.20693368,126.561647,2.097,LSMD_ADM_SECT_RI_44_202511.shp,17,0,충청남도 보령시 웅천읍 황교리 196-6,1
4418025032,충청남도,보령시,웅천읍,죽청리,충청남도 보령시 웅천읍 죽청리,20080506,,,20250808,20250808,44180,36.2334277,126.5574874,1.781,LSMD_ADM_SECT_RI_44_202511.shp,89,0,충청남도 보령시 웅천읍 죽청리 134-14,1
4418025033,충청남도,보령시,웅천읍,노천리,충청남도 보령시 웅천읍 노천리,20080506,,,20250808,20250808,44180,36.22238902,126.5821963,1.773,LSMD_ADM_SECT_RI_44_202511.shp,37,0,충청남도 보령시 웅천읍 노천리 317-1,1
4418031000,충청남도,보령시,주포면,,충청남도 보령시 주포면,20080506,,,20250808,20250808,44180,36.41045787,126.5798286,2.811,LSMD_ADM_SECT_UMD_44_202511.shp,28383,0,충청남도 보령시 주포면 봉당리 83,1
4418031021,충청남도,보령시,주포면,보령리,충청남도 보령시 주포면 보령리,20080506,,,20250808,20250808,44180,36.41228015,126.5938342,1.289,LSMD_ADM_SECT_RI_44_202511.shp,22502,0,충청남도 보령시 주포면 보령리 46-28,1
4418031022,충청남도,보령시,주포면,마강리,충청남도 보령시 주포면 마강리,20080506,,,20250808,20250808,44180,36.42314491,126.5872186,1.917,LSMD_ADM_SECT_RI_44_202511.shp,22503,0,충청남도 보령시 주포면 마강리 254-7,1
4418031023,충청남도,보령시,주포면,봉당리,충청남도 보령시 주포면 봉당리,20080506,,,20250808,20250808,44180,36.41212544,126.576498,1.474,LSMD_ADM_SECT_RI_44_202511.shp,22452,0,충청남도 보령시 주포면 봉당리 433-2,1
4418031024,충청남도,보령시,주포면,관산리,충청남도 보령시 주포면 관산리,20080506,,,20250808,20250808,44180,36.40004566,126.5800085,1.52,LSMD_ADM_SECT_RI_44_202511.shp,100,0,충청남도 보령시 주포면 관산리 205,1
4418031025,충청남도,보령시,주포면,연지리,충청남도 보령시 주포면 연지리,20080506,,,20250808,20250808,44180,36.40551954,126.5606944,1.35,LSMD_ADM_SECT_RI_44_202511.shp,22463,0,충청남도 보령시 주포면 연지리 322,1
4418032000,충청남도,보령시,오천면,,충청남도 보령시 오천면,20080506,,,20250808,20250808,44180,36.38577918,126.4454746,29.656,LSMD_ADM_SECT_UMD_44_202511.shp,28404,0,충청남도 보령시 오천면 효자도리 97,1
4418032021,충청남도,보령시,오천면,소성리,충청남도 보령시 오천면 소성리,20080506,,,20250808,20250808,44180,36.44109093,126.5362675,1.876,LSMD_ADM_SECT_RI_44_202511.shp,52,0,충청남도 보령시 오천면 소성리 산 13-1,1
4418032022,충청남도,보령시,오천면,영보리,충청남도 보령시 오천면 영보리,20080506,,,20250808,20250808,44180,36.41824903,126.5084049,2.386,LSMD_ADM_SECT_RI_44_202511.shp,22446,0,충청남도 보령시 오천면 영보리 616-9,1
4418032023,충청남도,보령시,오천면,교성리,충청남도 보령시 오천면 교성리,20080506,,,20250808,20250808,44180,36.42891111,126.5483999,2.733,LSMD_ADM_SECT_RI_44_202511.shp,53,0,충청남도 보령시 오천면 교성리 산 108,1
4418032024,충청남도,보령시,오천면,갈현리,충청남도 보령시 오천면 갈현리,20080506,,,20250808,20250808,44180,36.42188969,126.5613607,0.952,LSMD_ADM_SECT_RI_44_202511.shp,16,0,충청남도 보령시 오천면 갈현리 660-2,1
4418032025,충청남도,보령시,오천면,오포리,충청남도 보령시 오천면 오포리,20080506,,,20250808,20250808,44180,36.40412031,126.5226217,3.017,LSMD_ADM_SECT_RI_44_202511.shp,31,0,충청남도 보령시 오천면 오포리 584-2,1
4418032026,충청남도,보령시,오천면,효자도리,충청남도 보령시 오천면 효자도리,20080506,,,20250808,20250808,44180,36.38893572,126.4457243,2.552,LSMD_ADM_SECT_RI_44_202511.shp,33,0,충청남도 보령시 오천면 효자도리 산 46,1
4418032027,충청남도,보령시,오천면,원산도리,충청남도 보령시 오천면 원산도리,20080506,,,20250808,20250808,44180,36.37141797,126.4180065,5.448,LSMD_ADM_SECT_RI_44_202511.shp,22508,0,충청남도 보령시 오천면 원산도리 1047-11,1
4418032028,충청남도,보령시,오천면,삽시도리,충청남도 보령시 오천면 삽시도리,20080506,,,20250808,20250808,44180,36.3567701,126.3529704,5.787,LSMD_ADM_SECT_RI_44_202511.shp,22495,0,주소 미존재,
4418032029,충청남도,보령시,오천면,녹도리,충청남도 보령시 오천면 녹도리,20080506,,,20250808,20250808,44180,36.28478566,126.2607635,8.691,LSMD_ADM_SECT_RI_44_202511.shp,12,0,주소 미존재,
4418032030,충청남도,보령시,오천면,외연도리,충청남도 보령시 오천면 외연도리,20080506,,,20250808,20250808,44180,36.226255,126.0510375,7.118,LSMD_ADM_SECT_RI_44_202511.shp,22497,0,주소 미존재,
4418033000,충청남도,보령시,천북면,,충청남도 보령시 천북면,20080506,,,20250808,20250808,44180,36.4835654,126.5301683,6.111,LSMD_ADM_SECT_UMD_44_202511.shp,28402,0,충청남도 보령시 천북면 하만리 238,1
4418033021,충청남도,보령시,천북면,하만리,충청남도 보령시 천북면 하만리,20080506,,,20250808,20250808,44180,36.46601943,126.5258556,2.907,LSMD_ADM_SECT_RI_44_202511.shp,22506,0,충청남도 보령시 천북면 하만리 700-1,1
4418033022,충청남도,보령시,천북면,학성리,충청남도 보령시 천북면 학성리,20080506,,,20250808,20250808,44180,36.45496778,126.5026283,2.266,LSMD_ADM_SECT_RI_44_202511.shp,22465,0,충청남도 보령시 천북면 학성리 272-9,1
4418033023,충청남도,보령시,천북면,사호리,충청남도 보령시 천북면 사호리,20080506,,,20250808,20250808,44180,36.48503238,126.496983,2.303,LSMD_ADM_SECT_RI_44_202511.shp,94,0,충청남도 보령시 천북면 사호리 234-27,1
4418033024,충청남도,보령시,천북면,장은리,충청남도 보령시 천북면 장은리,20080506,,,20250808,20250808,44180,36.50644379,126.5078264,2.829,LSMD_ADM_SECT_RI_44_202511.shp,58,0,충청남도 보령시 천북면 장은리 777-1,1
4418033025,충청남도,보령시,천북면,궁포리,충청남도 보령시 천북면 궁포리,20080506,,,20250808,20250808,44180,36.50195407,126.5363854,2.383,LSMD_ADM_SECT_RI_44_202511.shp,57,0,충청남도 보령시 천북면 궁포리 1066-9,1
4418033026,충청남도,보령시,천북면,낙동리,충청남도 보령시 천북면 낙동리,20080506,,,20250808,20250808,44180,36.4799149,126.5543201,3.035,LSMD_ADM_SECT_RI_44_202511.shp,22487,0,충청남도 보령시 천북면 낙동리 754-1,1
4418033027,충청남도,보령시,천북면,신덕리,충청남도 보령시 천북면 신덕리,20080506,,,20250808,20250808,44180,36.49904602,126.5816479,1.49,LSMD_ADM_SECT_RI_44_202511.shp,22435,0,충청남도 보령시 천북면 신덕리 344,1
4418033028,충청남도,보령시,천북면,신죽리,충청남도 보령시 천북면 신죽리,20080506,,,20250808,20250808,44180,36.48468499,126.5881379,1.805,LSMD_ADM_SECT_RI_44_202511.shp,101,0,충청남도 보령시 천북면 신죽리 산 61-10,1
4418034000,충청남도,보령시,청소면,,충청남도 보령시 청소면,20080506,,,20250808,20250808,44180,36.45210495,126.6042218,5.031,LSMD_ADM_SECT_UMD_44_202511.shp,28382,0,충청남도 보령시 청소면 재정리 465-5,1
4418034021,충청남도,보령시,청소면,진죽리,충청남도 보령시 청소면 진죽리,20080506,,,20250808,20250808,44180,36.45221564,126.5800227,2.43,LSMD_ADM_SECT_RI_44_202511.shp,96,0,충청남도 보령시 청소면 진죽리 914-1,1
4418034022,충청남도,보령시,청소면,신송리,충청남도 보령시 청소면 신송리,20080506,,,20250808,20250808,44180,36.46672594,126.5815856,1.917,LSMD_ADM_SECT_RI_44_202511.shp,51,0,충청남도 보령시 청소면 신송리 363-3,1
4418034023,충청남도,보령시,청소면,재정리,충청남도 보령시 청소면 재정리,20080506,,,20250808,20250808,44180,36.45537756,126.6119417,1.66,LSMD_ADM_SECT_RI_44_202511.shp,60,0,충청남도 보령시 청소면 재정리 산 63-1,1
4418034024,충청남도,보령시,청소면,죽림리,충청남도 보령시 청소면 죽림리,20080506,,,20250808,20250808,44180,36.46985694,126.616043,2.083,LSMD_ADM_SECT_RI_44_202511.shp,6,0,충청남도 보령시 청소면 죽림리 산 65,1
4418034025,충청남도,보령시,청소면,성연리,충청남도 보령시 청소면 성연리,20080506,,,20250808,20250808,44180,36.44918277,126.6381185,2.644,LSMD_ADM_SECT_RI_44_202511.shp,83,0,충청남도 보령시 청소면 성연리 224,1
4418034026,충청남도,보령시,청소면,정전리,충청남도 보령시 청소면 정전리,20080506,,,20250808,20250808,44180,36.43682908,126.6100432,1.298,LSMD_ADM_SECT_RI_44_202511.shp,55,0,충청남도 보령시 청소면 정전리 산 68,1
4418034027,충청남도,보령시,청소면,야현리,충청남도 보령시 청소면 야현리,20080506,,,20250808,20250808,44180,36.43455042,126.593344,1.424,LSMD_ADM_SECT_RI_44_202511.shp,48,0,충청남도 보령시 청소면 야현리 299-8,1
4418034028,충청남도,보령시,청소면,장곡리,충청남도 보령시 청소면 장곡리,20080506,,,20250808,20250808,44180,36.43628977,126.5726767,1.896,LSMD_ADM_SECT_RI_44_202511.shp,22480,0,충청남도 보령시 청소면 장곡리 997-25,1
4418035000,충청남도,보령시,청라면,,충청남도 보령시 청라면,20080506,,,20250808,20250808,44180,36.40340023,126.6596574,6.526,LSMD_ADM_SECT_UMD_44_202511.shp,17,0,충청남도 보령시 청라면 내현리 산 47-1,1
4418035021,충청남도,보령시,청라면,나원리,충청남도 보령시 청라면 나원리,20080506,,,20250808,20250808,44180,36.38089761,126.6956801,2.891,LSMD_ADM_SECT_RI_44_202511.shp,22482,0,충청남도 보령시 청라면 나원리 산 37-2,1
4418035022,충청남도,보령시,청라면,소양리,충청남도 보령시 청라면 소양리,20080506,,,20250808,20250808,44180,36.39910357,126.6933292,1.483,LSMD_ADM_SECT_RI_44_202511.shp,87,0,충청남도 보령시 청라면 소양리 534-1,1
4418035023,충청남도,보령시,청라면,내현리,충청남도 보령시 청라면 내현리,20080506,,,20250808,20250808,44180,36.39899752,126.6647017,1.627,LSMD_ADM_SECT_RI_44_202511.shp,22483,0,충청남도 보령시 청라면 내현리 379-4,1
4418035024,충청남도,보령시,청라면,의평리,충청남도 보령시 청라면 의평리,20080506,,,20250808,20250808,44180,36.38178657,126.6584546,2.13,LSMD_ADM_SECT_RI_44_202511.shp,38,0,충청남도 보령시 청라면 의평리 산 27,1
4418035025,충청남도,보령시,청라면,향천리,충청남도 보령시 청라면 향천리,20080506,,,20250808,20250808,44180,36.3706158,126.644048,2.393,LSMD_ADM_SECT_RI_44_202511.shp,28,0,충청남도 보령시 청라면 향천리 158-8,1
4418035026,충청남도,보령시,청라면,장산리,충청남도 보령시 청라면 장산리,20080506,,,20250808,20250808,44180,36.39805098,126.6249839,2.698,LSMD_ADM_SECT_RI_44_202511.shp,59,0,충청남도 보령시 청라면 장산리 산 20-1,1
4418035027,충청남도,보령시,청라면,옥계리,충청남도 보령시 청라면 옥계리,20080506,,,20250808,20250808,44180,36.41698815,126.6291282,2.414,LSMD_ADM_SECT_RI_44_202511.shp,47,0,충청남도 보령시 청라면 옥계리 산 6,1
4418035028,충청남도,보령시,청라면,황룡리,충청남도 보령시 청라면 황룡리,20080506,,,20250808,20250808,44180,36.42793802,126.6539407,2.745,LSMD_ADM_SECT_RI_44_202511.shp,88,0,충청남도 보령시 청라면 황룡리 1438,1
4418035029,충청남도,보령시,청라면,장현리,충청남도 보령시 청라면 장현리,20080506,,,20250808,20250808,44180,36.43853379,126.6710784,2.681,LSMD_ADM_SECT_RI_44_202511.shp,91,0,충청남도 보령시 청라면 장현리 산 21-1,1
4418035030,충청남도,보령시,청라면,신산리,충청남도 보령시 청라면 신산리,20080506,,,20250808,20250808,44180,36.4258027,126.684012,1.071,LSMD_ADM_SECT_RI_44_202511.shp,86,0,충청남도 보령시 청라면 신산리 151-4,1
4418035031,충청남도,보령시,청라면,음현리,충청남도 보령시 청라면 음현리,20080506,,,20250808,20250808,44180,36.41113343,126.6807137,1.223,LSMD_ADM_SECT_RI_44_202511.shp,66,0,충청남도 보령시 청라면 음현리 234,1
4418036000,충청남도,보령시,남포면,,충청남도 보령시 남포면,20080506,,,20250808,20250808,44180,36.2965259,126.5787339,5.371,LSMD_ADM_SECT_UMD_44_202511.shp,28421,0,충청남도 보령시 남포면 달산리 321,1
4418036021,충청남도,보령시,남포면,읍내리,충청남도 보령시 남포면 읍내리,20080506,,,20250808,20250808,44180,36.29984045,126.6120833,0.966,LSMD_ADM_SECT_RI_44_202511.shp,14,0,충청남도 보령시 남포면 읍내리 90-16,1
4800000000,경상남도,,,,경상남도,20080506,,,20250808,20250808,,,,,,,2,,
4413025634,충청남도,천안시,직산읍,석곡리,충청남도 천안시 직산읍 석곡리,20080506,20080624,,20250808,20250808,,,,,,,1,,
4483025321,충청남도,당진군,합덕읍,운산리,충청남도 당진군 합덕읍 운산리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025322,충청남도,당진군,합덕읍,도곡리,충청남도 당진군 합덕읍 도곡리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025323,충청남도,당진군,합덕읍,소소리,충청남도 당진군 합덕읍 소소리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025324,충청남도,당진군,합덕읍,석우리,충청남도 당진군 합덕읍 석우리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025325,충청남도,당진군,합덕읍,성동리,충청남도 당진군 합덕읍 성동리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025326,충청남도,당진군,합덕읍,대합덕리,충청남도 당진군 합덕읍 대합덕리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025327,충청남도,당진군,합덕읍,대전리,충청남도 당진군 합덕읍 대전리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025328,충청남도,당진군,합덕읍,도리,충청남도 당진군 합덕읍 도리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025329,충청남도,당진군,합덕읍,신리,충청남도 당진군 합덕읍 신리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025330,충청남도,당진군,합덕읍,옥금리,충청남도 당진군 합덕읍 옥금리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025331,충청남도,당진군,합덕읍,합덕리,충청남도 당진군 합덕읍 합덕리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025332,충청남도,당진군,합덕읍,점원리,충청남도 당진군 합덕읍 점원리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025333,충청남도,당진군,합덕읍,신흥리,충청남도 당진군 합덕읍 신흥리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025334,충청남도,당진군,합덕읍,신석리,충청남도 당진군 합덕읍 신석리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025600,충청남도,당진군,송악읍,,충청남도 당진군 송악읍,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025621,충청남도,당진군,송악읍,기지시리,충청남도 당진군 송악읍 기지시리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025622,충청남도,당진군,송악읍,가교리,충청남도 당진군 송악읍 가교리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025623,충청남도,당진군,송악읍,방계리,충청남도 당진군 송악읍 방계리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025624,충청남도,당진군,송악읍,본당리,충청남도 당진군 송악읍 본당리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025625,충청남도,당진군,송악읍,청금리,충청남도 당진군 송악읍 청금리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4483025626,충청남도,당진군,송악읍,봉교리,충청남도 당진군 송악읍 봉교리,20120104,20120104,,20250808,20250808,,,,,,,1,,
4427036030,충청남도,당진시,순성면,성북리,충청남도 당진시 순성면 성북리,20080506,,,20250808,20250808,44270,36.85120986,126.6765143,2.044,LSMD_ADM_SECT_RI_44_202511.shp,43509,0,충청남도 당진시 순성면 성북리 산 66,1
4427036031,충청남도,당진시,순성면,갈산리,충청남도 당진시 순성면 갈산리,20080506,,,20250808,20250808,44270,36.87347214,126.6743832,1.732,LSMD_ADM_SECT_RI_44_202511.shp,43431,0,충청남도 당진시 순성면 갈산리 400-1,1
